iter	MultiClass
261	0.08103421086
262	0.08102249849
263	0.08088081749
264	0.08085401719
265	0.0808491835
266	0.08082088384
267	0.0808039335
268	0.08047107611
269	0.08044679199
270	0.08042354292
271	0.08039469722
272	0.08035399806
273	0.08033985578
274	0.08029271585
275	0.08027511816
276	0.08025633113
277	0.08024078854
278	0.08024078838
279	0.08024073751
280	0.08019317742
281	0.08015037101
282	0.08010776984
283	0.08009516378
284	0.08006591784
285	0.08004990894
286	0.08003133686
287	0.08001508333
288	0.07997295004
289	0.07990272552
290	0.07988263917
291	0.07985297154
292	0.07983889557
293	0.07982261414
294	0.07981471807
295	0.079785403
296	0.07975714064
297	0.07972461864
298	0.07969484051
299	0.07968651501
300	0.07966441851
301	0.07962745119
302	0.07955597139
303	0.0795019936
304	0.07946685217
305	0.07945868862
306	0.07943297205
307	0.0794167903
308	0.07939922701
309	0.07939084395
310	0.0793572199
311	0.07934032455
312	0.07932012391
313	0.07931658527
314	0.07929560291
315	0.07927736001
316	0.07925347779
317	0.07924016094
318	0.07923099841
319	0.07922151612
320	0.07921665418
321	0.07920947433
322	0.07920784375
323	0.07885406551
324	0.07882725327
325	0.07881795677
326	0.07878727066
327	0.07851465013
328	0.07827868755
329	0.07822187984
330	0.07819849791
331	0.07816343223
332	0.07813848263
333	0.078101163
334	0.07803542124
335	0.07797086588
336	0.07790028008
337	0.07790007141
338	0.07788896324
339	0.07787323694
340	0.07784337314
341	0.07781920025
342	0.07781491652
343	0.07775064732
344	0.07775055925
345	0.07774580108
346	0.07772548363
347	0.0773629748
348	0.0773475737
349	0.07733922007
350	0.07732090658
351	0.07731640814
352	0.07729744312
353	0.07727997862
354	0.07726183794
355	0.07724929742
356	0.07703535313
357	0.07702931956
358	0.07702197201
359	0.07700945927
360	0.07700209407
361	0.07698843289
362	0.07697080869
363	0.07693747014
364	0.07691947436
365	0.07684625537
366	0.07683726048
367	0.07683133325
368	0.0768061682
369	0.07680104401
370	0.0767490158
371	0.07670786366
372	0.07669038755
373	0.076650472
374	0.07663828378
375	0.07663820801
376	0.07661345823
377	0.07658462788
378	0.07658444215
379	0.0765717586
380	0.07655407579
381	0.07654773273
382	0.0765223039
383	0.07651535243
384	0.07650086917
385	0.07650012108
386	0.07648829136
387	0.07647561258
388	0.07646766356
389	0.07646226949
390	0.07644495756
391	0.07641622467
392	0.07630267254
393	0.07629545694
394	0.0762870908
395	0.0762721596
396	0.07626357829
397	0.07626165032
398	0.0762437913
399	0.07623538465
400	0.07623169647
401	0.07621518191
402	0.07620640994
403	0.07619651235
404	0.07619013805
405	0.07618383231
406	0.07616931921
407	0.07615931881
408	0.07615213894
409	0.07609930912
410	0.07605579139
411	0.07604922021
412	0.07604320949
413	0.07603388037
414	0.076024266
415	0.07579598424
416	0.07579501687
417	0.0757870061
418	0.07577576822
419	0.07576252287
420	0.07575753354
421	0.07575073269
422	0.07575055896
423	0.07574747797
424	0.07573708332
425	0.07573188672
426	0.0757188934
427	0.07570105026
428	0.07568429527
429	0.07567399753
430	0.07567170363
431	0.07566660203
432	0.07564340598
433	0.07563613646
434	0.07560723134
435	0.07559109858
436	0.07557852944
437	0.07557405678
438	0.07553291929
439	0.07550479746
440	0.07529598567
441	0.0752572508
442	0.07525350799
443	0.07525060678
444	0.07525043547
445	0.07523975515
446	0.075194178
447	0.07516961031
448	0.07515610638
449	0.07513229774
450	0.07512911488
451	0.07510880243
452	0.0751047908
453	0.07475817247
454	0.07465881448
455	0.07465509131
456	0.07462964259
457	0.07461650535
458	0.07458292513
459	0.07456970065
460	0.07456371776
461	0.07455478394
462	0.07454279096
463	0.07453084589
464	0.07452397284
465	0.07452086528
466	0.07447683324
467	0.0744657669
468	0.07445455393
469	0.07443772627
470	0.0744086464
471	0.07438643599
472	0.07438234266
473	0.07437304611
474	0.07437300586
475	0.07436231726
476	0.07433741542
477	0.07414084451
478	0.07412918048
479	0.07412033378
480	0.07411211613
481	0.07410620617
482	0.07410514302
483	0.07408984772
484	0.07408261583
485	0.07407527291
486	0.07407387553
487	0.07404619647
488	0.0740434651
489	0.0740308496
490	0.07401608753
491	0.07400075771
492	0.07399196411
493	0.07397513931
494	0.073970416
495	0.0739336758
496	0.07392772608
497	0.07383778183
498	0.07383320116
499	0.07382409119
500	0.07381963464
501	0.07381750553
502	0.07381187862
503	0.07378961611
504	0.07376650007
505	0.07376219825
506	0.07375654229
507	0.07375581335
508	0.07375306757
509	0.0737438637
510	0.07374276626
511	0.07372949825
512	0.073725176
513	0.07372312338
514	0.07370469193
515	0.07369780147
516	0.07368282353
517	0.07367959906
518	0.0736741849
519	0.07367365822
520	0.07364472498
521	0.07364279391
522	0.07364181461
523	0.07361421355
524	0.0736067324
525	0.07359930348
526	0.0735992631
527	0.07341164259
528	0.07340487775
529	0.07338962276
530	0.07337540054
531	0.07336881134
532	0.07335533143
533	0.07334586435
534	0.07333454188
535	0.07332881157
536	0.07331855918
537	0.07330823461
538	0.07330557702
539	0.07324326071
540	0.07323478867
541	0.07320740345
542	0.07320496937
543	0.07320025752
544	0.07318654743
545	0.07318505746
546	0.07318415118
547	0.07318359661
548	0.07316704385
549	0.07316701462
550	0.07316695037
551	0.0731572213
552	0.07314440934
553	0.07312367536
554	0.07310750411
555	0.073100378
556	0.07309354197
557	0.07308345792
558	0.07307812476
559	0.07307756787
560	0.07307454789
561	0.07307165214
562	0.07307119079
563	0.07301021512
564	0.07300625116
565	0.07298302864
566	0.07297541937
567	0.07297282019
568	0.07297110661
569	0.0729606304
570	0.07295540287
571	0.07295530053
572	0.07295278207
573	0.07295094111
574	0.07294794679
575	0.07293920179
576	0.07293460454
577	0.07292590966
578	0.07291645654
579	0.07291550464
580	0.07291343907
581	0.07288434044
582	0.07287677271
583	0.07287409735
584	0.07286688045
585	0.07286501486
586	0.07286291035
587	0.07286122009
588	0.07285431766
589	0.07285295027
590	0.07284602897
591	0.07284204461
592	0.07283436493
593	0.0728284022
594	0.07281953182
595	0.07281261049
596	0.07280436228
597	0.0727704308
598	0.07276474202
599	0.07275604893
600	0.07274988801
601	0.07274467971
602	0.0727385147
603	0.07272804407
604	0.07272677443
605	0.07271741604
606	0.07257439279
607	0.07257164923
608	0.072560958
609	0.07256079525
610	0.07256024325
611	0.07254601344
612	0.07253614477
613	0.07253342889
614	0.07252552975
615	0.0725226444
616	0.07251154653
617	0.07250861782
618	0.07250787569
619	0.07249267517
620	0.07248316742
621	0.07246742152
622	0.07246154709
623	0.07245398255
624	0.07244834243
625	0.07244831083
626	0.07242603074
627	0.07241501527
628	0.07241061074
629	0.07240063612
630	0.07239305938
631	0.07237131398
632	0.07236380491
633	0.07234481743
634	0.07234152057
635	0.07233918007
636	0.0723278859
637	0.07231910002
638	0.07230092728
639	0.07228974452
640	0.07228426646
641	0.07226082456
642	0.07225718881
643	0.07223202891
644	0.07223185887
645	0.07221986961
646	0.07220481901
647	0.07219635571
648	0.07218527913
649	0.07217426941
650	0.07215926889
651	0.07214567125
652	0.07214053137
653	0.07211283259
654	0.07211164991
655	0.07210010542
656	0.07209728193
657	0.07208980142
658	0.0720875031
659	0.07208528343
660	0.07194395612
661	0.07193184159
662	0.07191706994
663	0.07191241712
664	0.07189939933
665	0.07189598656
666	0.07189375774
667	0.0718918265
668	0.07188162148
669	0.07186853221
670	0.07186388836
671	0.07186005635
672	0.07185748276
673	0.0718467285
674	0.07184100226
675	0.07183379216
676	0.07182926586
677	0.07181093804
678	0.07180020508
679	0.07176263412
680	0.07176260272
681	0.07176198112
682	0.07175440889
683	0.07174832549
684	0.07174726601
685	0.07174291027
686	0.07173290478
687	0.07170540146
688	0.07169902408
689	0.07167766836
690	0.07167492961
691	0.07167160576
692	0.07166669024
693	0.07165963142
694	0.07165156504
695	0.07164388046
696	0.07163810471
697	0.07162799788
698	0.0716166806
699	0.07161385874
700	0.07160541878
701	0.07158254539
702	0.07157359915
703	0.07156993994
704	0.07156928523
705	0.07156279452
706	0.07153330781
707	0.07152805715
708	0.07151666783
709	0.07151477868
710	0.0715013554
711	0.0714970293
712	0.07125876314
713	0.07125083399
714	0.07123959713
715	0.07123704288
716	0.07122005324
717	0.07121649768
718	0.07121046708
719	0.07116384101
720	0.07116011656
721	0.07115357086
722	0.07114798298
723	0.07113840126
724	0.07113802656
725	0.07112929082
726	0.07112694907
727	0.07112468178
728	0.07110629668
729	0.07110188409
730	0.07108590851
731	0.0710805035
732	0.07106799814
733	0.07105252877
734	0.07104801522
735	0.0710455229
736	0.07104198856
737	0.07103556119
738	0.07101471523
739	0.07100540983
740	0.070980867
741	0.07096882277
742	0.07095492971
743	0.07095295232
744	0.07095259203
745	0.07095206312
746	0.070942724
747	0.07094097353
748	0.07093298718
749	0.07093079154
750	0.07092460814
751	0.0709228921
752	0.07092286382
753	0.07091953197
754	0.07090082466
755	0.07089913759
756	0.07089345338
757	0.0708881605
758	0.07088362345
759	0.07088075604
760	0.07087558605
761	0.07087103923
762	0.07086754453
763	0.07076402505
764	0.07075159523
765	0.07074583956
766	0.07074518706
767	0.07074060353
768	0.07073508898
769	0.07072958517
770	0.07072184092
771	0.07072180471
772	0.07071344243
773	0.07070922219
774	0.07070366144
775	0.07070047881
776	0.07069551351
777	0.07068590691
778	0.07066928609
779	0.07066094704
780	0.07065942196
781	0.07065115959
782	0.07051685802
783	0.0705024542
784	0.07049184239
785	0.07049081821
786	0.07048829311
787	0.07048278401
788	0.07047986247
789	0.07047750076
790	0.07046693325
791	0.07046607529
792	0.07046267588
793	0.07044225052
794	0.07043497373
795	0.07043089449
796	0.07042410315
797	0.07039708452
798	0.07039216721
799	0.07038765188
800	0.07037833933
801	0.0703698587
802	0.07036305753
803	0.07035945398
804	0.07035784958
805	0.0703421491
806	0.07031854704
807	0.07031806917
808	0.07030671807
809	0.07030149119
810	0.07025951034
811	0.07025580566
812	0.07024934147
813	0.07024440267
814	0.07024153244
815	0.07023078678
816	0.0702004527
817	0.07018148362
818	0.07008962794
819	0.07008102255
820	0.07007432275
821	0.07006319288
822	0.07005622014
823	0.07005516834
824	0.07005319867
825	0.07004956955
826	0.07004765735
827	0.07003470426
828	0.0700279508
829	0.07002682115
830	0.07002451501
831	0.07001862906
832	0.07000402034
833	0.06999530587
834	0.06999151944
835	0.06998852244
836	0.06998317945
837	0.06996557859
838	0.06995889063
839	0.06995850722
840	0.06994757293
841	0.06994301513
842	0.06993903386
843	0.06992874875
844	0.06992159431
845	0.06991584021
846	0.06990832416
847	0.06990466259
848	0.06989846021
849	0.06988770505
850	0.06987986142
851	0.06987695253
852	0.06986805642
853	0.06985655945
854	0.06983628367
855	0.06982955286
856	0.06980363714
857	0.06980141048
858	0.06979760588
859	0.06979560746
860	0.06979036199
861	0.06978436483
862	0.06977265521
863	0.06976359395
864	0.06976293126
865	0.06975687349
866	0.06975176148
867	0.069739141
868	0.06973363835
869	0.06973207758
870	0.06953135165
871	0.06952697414
872	0.06952236867
873	0.06951401296
874	0.06950068885
875	0.06949771409
876	0.06949769231
877	0.06949315544
878	0.0694901643
879	0.06948162873
880	0.06947737309
881	0.06946882187
882	0.06946401474
883	0.06946030437
884	0.0694559493
885	0.06945349039
886	0.06944625372
887	0.06944254069
888	0.06944103144
889	0.06943736123
890	0.0694353787
891	0.06942180479
892	0.06939863934
893	0.06939361557
894	0.06938777224
895	0.06938763341
896	0.06937831981
897	0.06937538266
898	0.06936770509
899	0.06936107101
900	0.06935270354
901	0.06933294838
902	0.06932312372
903	0.06931399571
904	0.06931121081
905	0.0693033164
906	0.06929550036
907	0.06929335925
908	0.06928344746
909	0.06927105567
910	0.06926789059
911	0.06925967312
912	0.0692535333
913	0.06925178836
914	0.06912951205
915	0.06912915969
916	0.06912565279
917	0.0691230275
918	0.06910847771
919	0.06909990631
920	0.06909769871
921	0.0690943472
922	0.06909055666
923	0.06908642288
924	0.06905445614
925	0.06905212812
926	0.06904355745
927	0.06903891051
928	0.06902977935
929	0.06902301146
930	0.0690064166
931	0.06899883569
932	0.06899405925
933	0.06898911738
934	0.06898414058
935	0.06897481256
936	0.06896699868
937	0.06893044201
938	0.06892597738
939	0.06892407006
940	0.06891718528
941	0.06891686746
942	0.06891599239
943	0.06891429605
944	0.06891288067
945	0.06890791163
946	0.06890525076
947	0.06889965115
948	0.06874899191
949	0.06873535175
950	0.06872962534
951	0.06871638085
952	0.06871504195
953	0.06871407885
954	0.06871313397
955	0.06871174528
956	0.06871029791
957	0.0686799514
958	0.06867792255
959	0.0686759716
960	0.06865732734
961	0.06865544834
962	0.06864810713
963	0.06863837263
964	0.06863507037
965	0.06862511166
966	0.06861804037
967	0.06861061507
968	0.06860149699
969	0.06859955679
970	0.06859451643
971	0.0685931953
972	0.06859236019
973	0.06858814775
974	0.06858703903
975	0.06858021399
976	0.06857918041
977	0.0685743587
978	0.06857230216
979	0.0685665524
980	0.06855978957
981	0.06855816895
982	0.06855390931
983	0.06855240647
984	0.06855046272
985	0.06847528441
986	0.06847210417
987	0.06846721495
988	0.06846156657
989	0.06845923089
990	0.06845827973
991	0.06845257578
992	0.06845077507
993	0.0684479581
994	0.06844219769
995	0.06843996662
996	0.06842981362
997	0.06841378564
998	0.06841106527
999	0.06840281667
